video_id,title,published_at,view_count,like_count,comment_count,tags,category_id,duration
vHnneAIWUwQ,BRIMSTONE SQUAD! #isaac - The Binding Of Isaac: Repentance #1047 #bindingofisaac,2024-05-13,45678,2941,129,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,BRIMSTONE SQUAD! #isaac - The Binding Of Isaac: Repentance #1047 #bindingofisaac",20,PT50M48S
Y5turr1mqBo,14 VICTORY LAPS?!?!  I'M LIVE RIGHT NOW! 🔴 | sinvicta on #Twitch,2024-05-13,14013,579,5,,20,PT23S
qvrOIlE8JZU,BRITTLE III #isaac - The Binding Of Isaac: Repentance #1046  #bindingofisaac,2024-05-12,29027,2540,121,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,BRITTLE III #isaac - The Binding Of Isaac: Repentance #1046 #bindingofisaac",20,PT35M55S
LRGMleCI-Nk,The Most Satifying Kill In Isaac Ever! | #bindingofisaac #sinvicta,2024-05-12,19113,950,10,,20,PT10S
X30er2DkSDI,BEST START OF 2024! #isaac - The Binding Of Isaac: Repentance #1045  #bindingofisaac,2024-05-11,48557,4105,109,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,BEST START OF 2024! #isaac - The Binding Of Isaac: Repentance #1045 #bindingofisaac",20,PT30M45S
XTix1U1-QgM,"MATTHIAS BOSSI INTERVIEW! Mewgenics, Repentance and More!",2024-05-10,7151,378,18,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,the binding of isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac Best,Eden Streak,Sinvicta Eden Streak,MATTHIAS BOSSI INTERVIEW! Mewgenics,Repentance and More!,sinvicta",20,PT44M38S
UTwQqA_6_mw,RIP AND TEAR! #isaac - The Binding Of Isaac: Repentance #1044  #bindingofisaac,2024-05-10,31888,2489,96,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,RIP AND TEAR! #isaac - The Binding Of Isaac: Repentance #1044 #bindingofisaac",20,PT31M27S
ZOjlOstZ4Ds,TMTRAINER #TMTRAINER #isaac - #TMTRAINER #TMTRAINER #1043  #bindingofisaac #TMTRAINER,2024-05-09,33870,2754,119,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,TMTRAINER #TMTRAINER #isaac - #TMTRAINER #TMTRAINER #1043 #bindingofisaac #TMTRAINER",20,PT33M31S
2kfwtshxhlI,FUELED BY THE DEVIL #isaac - The Binding Of Isaac: Repentance #1042  #bindingofisaac,2024-05-08,30932,2568,108,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,FUELED BY THE DEVIL #isaac - The Binding Of Isaac: Repentance #1042 #bindingofisaac",20,PT36M51S
hsaVfukuXpg,THINNER #isaac - The Binding Of Isaac: Repentance #1041  #bindingofisaac,2024-05-07,37183,2594,115,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,THINNER #isaac - The Binding Of Isaac: Repentance #1041 #bindingofisaac",20,PT37M51S
WggiwkkPRME,SECRETLY GOATED CARRY ITEM?! #isaac - The Binding Of Isaac: Repentance #1040  #bindingofisaac,2024-05-06,36173,2682,105,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,SECRETLY GOATED CARRY ITEM?! #isaac - The Binding Of Isaac: Repentance #1040 #bindingofisaac",20,PT40M51S
fJrXrnAxKS0,MORPHEUS #isaac - The Binding Of Isaac: Repentance #1039 #isaacrepentance #bindingofisaac,2024-05-05,33877,2637,112,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,MORPHEUS #isaac - The Binding Of Isaac: Repentance #1039 #isaacrepentance #bindingofisaac",20,PT37M36S
QY0C4wqUgrE,THE NEW PATCH IS LIVE! #balatro  - BALATRO #30,2024-05-04,7249,478,16,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,THE NEW PATCH IS LIVE! #balatro - BALATRO #30",20,PT44M49S
x-4_2-aaB6U,NIGHTMARE #isaac - The Binding Of Isaac: Repentance #1038 #isaacrepentance #bindingofisaac,2024-05-04,45103,2818,114,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,NIGHTMARE #isaac - The Binding Of Isaac: Repentance #1038 #isaacrepentance #bindingofisaac",20,PT1H1M18S
cGLPknrOueo,TRIPLE FRACTURE #isaac - The Binding Of Isaac: Repentance #1037 #isaacrepentance #bindingofisaac,2024-05-03,38211,2876,115,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,TRIPLE FRACTURE #isaac - The Binding Of Isaac: Repentance #1037 #isaacrepentance #bindingofisaac",20,PT41M56S
_QLPPZ4RCnI,TMTRAINER #isaac - The Binding Of Isaac: Repentance #1036   #isaacrepentance #bindingofisaac,2024-05-02,41529,3245,159,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,TMTRAINER #isaac - The Binding Of Isaac: Repentance #1036 #isaacrepentance #bindingofisaac",20,PT44M47S
MrxdYQViBzE,BIRTHDAY BOY #isaac - The Binding Of Isaac: Repentance #1035  #isaacrepentance #bindingofisaac,2024-05-01,38110,3664,414,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,BIRTHDAY BOY #isaac - The Binding Of Isaac: Repentance #1035 #isaacrepentance #bindingofisaac",20,PT47M35S
TjQ5Ab2lEoM,When #isaac plays nice?! - The Binding Of Isaac: Repentance #1034 #isaacrepentance #bindingofisaac,2024-04-30,60230,3762,168,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,When #isaac plays nice?! - The Binding Of Isaac: Repentance #1034 #isaacrepentance #bindingofisaac",20,PT1H12M59S
p3YJTpwZES4,ART MINTER - The Binding Of Isaac: Repentance #1033,2024-04-29,39999,2901,183,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,ART MINTER - The Binding Of Isaac: Repentance #1033",20,PT50M50S
sxmcvF-qmvk,ROADHOUSE - The Binding Of Isaac: Repentance #1032,2024-04-28,35883,2737,122,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,ROADHOUSE - The Binding Of Isaac: Repentance #1032",20,PT48M24S
kqHZn5TbnF8,ING IN MY SKIN - The Binding Of Isaac: Repentance #1031,2024-04-27,44902,3122,203,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,CRAWL - The Binding Of Isaac: Repentance #1030",20,PT1H2M57S
Sm4SRdJgovc,😯😯Sinvicta Goes ULTRA INSTINCT vs. Red Champion Mega Maw 😯😯 | #sinvicta #gaming #isaacrepentance,2024-04-26,80360,3374,89,,20,PT36S
RvZoTN7kOok,CRAWL - The Binding Of Isaac: Repentance #1030,2024-04-26,38069,3014,201,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,CRAWL - The Binding Of Isaac: Repentance #1030",20,PT57M34S
3etbNScRUqs,BALATRO! - BALATRO #29,2024-04-25,5978,514,14,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,BALATROLL - BALATRO #29",20,PT42M56S
pepqaQK78cY,TMTRAINER - The Binding Of Isaac: Repentance #1029,2024-04-25,51485,4752,259,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,TMTRAINER - The Binding Of Isaac: Repentance #1029",20,PT39M9S
iid_vp9Zo8M,UNBELIEVABLE ONE HIT KO! - The Binding Of Isaac: Repentance #1028,2024-04-24,92424,6053,220,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,UNBELIEVABLE ONE HIT KO! - The Binding Of Isaac: Repentance #1028",20,PT1H2M36S
n7e1mlKcbDQ,LIL DELIRIUM STRIKES - The Binding Of Isaac: Repentance #1027,2024-04-23,42068,3194,144,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,LIL DELIRIUM STRIKES - The Binding Of Isaac: Repentance #1027",20,PT53M14S
jUZfyBcs28w,BRITTLE II - The Binding Of Isaac: Repentance #1026,2024-04-22,37444,4037,183,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,BRITTLE II - The Binding Of Isaac: Repentance #1026",20,PT40M9S
2a5lHYzMRkw,DUNCE OF THE SWARM - The Binding Of Isaac: Repentance #1025,2024-04-21,39883,3605,141,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,DUNCE OF THE SWARM - The Binding Of Isaac: Repentance #1025",20,PT40M46S
PciInN8nt6g,SOY MILK IS STILL THE GOAT MILK!  - The Binding Of Isaac: Repentance #1024,2024-04-20,145893,5859,177,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,SOY MILK IS STILL THE GOAT MILK - The Binding Of Isaac: Repentance #1024",20,PT1H6M6S
dmZSQrDkouI,Bloodstone more like BloodNO - BALATRO #28,2024-04-19,5395,367,16,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,Bloodstone more like BloodNO - BALATRO #28",20,PT37M58S
YVSA7XQv66M,CRAWL - The Binding Of Isaac: Repentance #1023,2024-04-19,44674,2678,155,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,CRAWL - The Binding Of Isaac: Repentance #1023",20,PT57M7S
jKpwRQBUNdU,Cooked....but then COOKING AGAIN?? - BALATRO #27,2024-04-18,6277,393,12,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,Cooked....but then COOKING AGAIN?? - BALATRO #27",20,PT58M15S
4v_T4E_pQQk,THE CURSED ANGEL - The Binding Of Isaac: Repentance #1022,2024-04-18,39410,3423,154,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,THE CURSED ANGEL - The Binding Of Isaac: Repentance #1022",20,PT39M52S
s0BO2R9PQKM,SHOWMAN JOKER OP?! - BALATRO #26,2024-04-17,8302,553,16,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,SHOWMAN JOKER OP?! - BALATRO #26",20,PT35M33S
ScfmM2ElnbU,CANDY HEART IS INCREDIBLE?! - The Binding Of Isaac: Repentance #1021,2024-04-17,40012,3743,145,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,CANDY HEART IS INCREDIBLE?! - The Binding Of Isaac: Repentance #1021",20,PT42M54S
Ubs2jNvfZT0,Only Pairs?? - BALATRO #25,2024-04-16,5250,449,20,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,Only Pairs?? - BALATRO #25",20,PT46M12S
_RwwBKDfItI,THE DIVINE SHIELD - The Binding Of Isaac: Repentance #1020,2024-04-16,29393,2948,108,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,THE DIVINE SHIELD - The Binding Of Isaac: Repentance #1020",20,PT29M48S
PIvRbThkdvE,The WRATH of Spades! - BALATRO #24,2024-04-15,6236,546,16,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,The WRATH of Spades! - BALATRO #24",20,PT1H8S
ISdpFfqHkxY,THE ISAACFLY EFFECT - The Binding Of Isaac: Repentance #1019,2024-04-15,34003,2794,106,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,THE ISAACFLY EFFECT - The Binding Of Isaac: Repentance #1019",20,PT35M18S
aWyTsb-UpDg,TRIPLE MAGIC MUSH?! - The Binding Of Isaac: Repentance #1018,2024-04-14,50048,3869,141,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,TRIPLE MAGIC MUSH?! - The Binding Of Isaac: Repentance #1018",20,PT52M57S
W4L1RCQcXkg,GHOST DECK =  BEST DECK?? - BALATRO #23,2024-04-13,10102,469,23,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,GHOST DECK = BEST DECK?? - BALATRO #23",20,PT37M58S
qiZNdXw5xzM,MEGA BRIM SNAP IS BACK! - The Binding Of Isaac: Repentance #1017,2024-04-13,50081,3089,134,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,MEGA BRIM SNAP IS BACK! - The Binding Of Isaac: Repentance #1017",20,PT57M1S
MXat8pKjWhU,CRAWL - The Binding Of Isaac: Repentance #1016,2024-04-12,33728,2841,130,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,CRAWL - The Binding Of Isaac: Repentance #1016",20,PT43M35S
6e91dwtYquw,800 - The Binding Of Isaac: Repentance #1015,2024-04-11,40710,2946,230,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,800 - The Binding Of Isaac: Repentance #1015",20,PT58M15S
KNxtP-40AUs,ROUND 1 Of The Baer Balatro Brawl Tournament! - BALATRO,2024-04-10,12796,378,20,"games,twitch",20,PT2H8M25S
hJHysQqxJPs,ISAAC MYSTERIES - The Binding Of Isaac: Repentance #1014,2024-04-10,34787,2985,145,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,ISAAC MYSTERIES - The Binding Of Isaac: Repentance #1014",20,PT50M27S
f7tcP0b5REQ,THE 4D EXPERIENCE - The Binding Of Isaac: Repentance #1013,2024-04-09,33000,2759,164,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,THE 4D EXPERIENCE - The Binding Of Isaac: Repentance #1013",20,PT38M23S
oB4hRao1scM,SO LUCKY! - BALATRO #22,2024-04-08,7197,565,17,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,SO LUCKY! - BALATRO #22",20,PT45M59S
XPFK3ccKFag,FORTUNE FAVORS THE BOLD - The Binding Of Isaac: Repentance #1012,2024-04-08,38722,3277,137,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,FORTUNE FAVORS THE BOLD - The Binding Of Isaac: Repentance #1012",20,PT47M2S
j26JiIK8UJM,TECHnical Whips! - The Binding Of Isaac: Repentance #1011,2024-04-07,34724,3038,140,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,TECHnical Whips! - The Binding Of Isaac: Repentance #1011",20,PT30M12S
8hrmW31QY2E,once TooMany - The Binding Of Isaac: Repentance #1010,2024-04-06,31208,3087,123,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,once TooMany - The Binding Of Isaac: Repentance #1010",20,PT33M6S
WRab1T6Zjx8,Can STRAIGHT Decks REALLY Work?? - BALATRO #21,2024-04-05,5691,433,25,"sinvicta,sinvicta balatro,balatro,balatro full run,balatro gameplay,balatro full release,balatro release,balatro tutorial,how to play balatro,balatro beginner's guide,balatro for beginners,best balatro build,crazy balatro build,insane balatro combo,balatro combos,best balatro hands,best balatro,best balatro jokers,balatro tier list,Can STRAIGHT Decks REALLY Work?? - BALATRO #21",20,PT32M15S
04HcsZIouGw,180 - The Binding Of Isaac: Repentance #1009,2024-04-05,37891,3654,151,"binding of isaac,binding of isaac repentance,binding of rebirth,binding of isaac repentance gameplay,the binding of isaac rebirth,rebirth streak,commentary,gaming,afterbirth,isaac afterbirth,afterbirth gameplay,new isaac dlc,new isaac content,New Isaac Boss,Isaac vs Delirium,Isaac Best,Eden Streak,Sinvicta Eden Streak,NO CHESTS,sinvicta,sinvicta isaac,180 - The Binding Of Isaac: Repentance #1009",20,PT42M19S
